TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20081002,2.293,1.0,1.496,0.957,1.0,3.16,0.608,1.0,2.31,1.899,0.97,2.757,0.249,2.293,1.0,1.496,0.957,1.0,3.16,0.608,1.0,131.941,23.586,1.0,22.566,23.586,1.0,-9999,-9999,307.227,307.227,0.0,262.883,1.0,310.776,262.883,1.0,0.074,1.0,0.008,0.074,1.0,99.309,99.309,0.0,1.402,1.402,0.0,3.281,3.582,1.0,-9999,0.0,-2.44258333333,1.0,44.81425,1.0,-9999,-9999,3.7111,1.0,12.4632,1.0,3.67466,-9999,-9999,0.914285,-9999,-5.37624,1.0,-1.58514,-9999,-9999,1.51327,-9999,4.0,2,25,23,25,23,1.30113,1.0,0.0734653,0.0743948,1.30174,1.0,0.0727706,0.0737088,1.29717,1.0,0.00171461,1.28177,1.28757,1.28958,1.29187,1.31101,1.31101,1.31106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45388,0.0353164,1.0,0.0975067,0.0989663,1.03638,0.365944,1.0,0.102936,0.103027,1.45399,0.0352256,1.0,0.0964862,0.0979611,1.03748,0.365472,1.0,0.102072,0.102165,1.42898,1.4383,1.44115,1.44461,1.47217,1.47217,1.47269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.00754,1.02768,1.03009,1.03009,1.03638,1.03638,1.03638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.51461,1.52944,1.5386,0.00484271,1.5107,1.51461,1.51901,1.5317,1.5456,1.54939,1.57988,0.229793,0.227701,0.241427,0.00561484,0.203595,0.203595,0.214728,0.235939,0.256015,0.258271,0.292313,2.36748,2.34353,2.35685,0.0256291,1.80331,2.34353,2.35071,2.37764,2.445,2.445,2.4486,0.609872,0.60594,0.614109,0.0109649,0.378887,0.606482,0.609872,0.622171,0.653879,0.653879,0.655247,-9999,-9999
20081003,2.592,1.0,2.451,1.622,1.0,2.758,1.711,1.0,1.666,1.792,1.849,1.517,1.123,2.592,1.0,2.451,1.622,1.0,2.758,1.711,1.0,128.105,22.236,1.0,18.373,22.236,1.0,-9999,-9999,308.547,308.547,0.0,293.242,1.0,312.17,293.242,1.0,0.108,1.0,0.0,0.108,1.0,98.958,98.958,0.0,6.251,6.251,0.0,3.167,2.877,1.0,-9999,0.0,-3.09422916667,1.0,42.247625,1.0,-9999,-9999,3.71515,1.0,13.7509,1.0,4.05434,-9999,-9999,0.937945,-9999,-7.68994,1.0,-2.26731,-9999,-9999,1.39742,-9999,3.0,2,26,22,26,22,1.41408,1.0,0.0725528,0.073416,1.41508,1.0,0.0715547,0.0724298,1.41103,1.0,0.00227778,1.37392,1.40332,1.40652,1.41157,1.42577,1.42577,1.42578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.55964,0.086814,1.0,0.0947914,0.0957554,1.1299,0.356968,1.0,0.103534,0.103812,1.55964,0.086814,1.0,0.0933757,0.0943542,1.132,0.355754,1.0,0.102252,0.102533,1.49617,1.5461,1.54988,1.55609,1.57321,1.57321,1.57321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.11875,1.12328,1.12553,1.12882,1.13844,1.13844,1.13847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.52968,1.54436,1.55519,0.00525898,1.52395,1.52968,1.5345,1.54922,1.561,1.56517,1.60824,0.131902,0.129277,0.144155,0.00609943,0.103907,0.103907,0.117339,0.131902,0.154489,0.157895,0.234317,2.38481,2.36133,2.37346,0.0256132,1.81981,2.3614,2.36857,2.39504,2.46049,2.46049,2.46388,0.598125,0.594235,0.602263,0.0108301,0.369847,0.594781,0.598125,0.610261,0.641509,0.641509,0.642855,-9999,-9999
20081004,5.259,1.0,4.734,0.894,1.0,5.879,0.693,1.0,5.007,4.193,0.699,5.97,0.311,5.259,1.0,4.734,0.894,1.0,5.879,0.693,1.0,124.31,12.027,1.0,8.269,12.027,1.0,-9999,-9999,336.826,336.826,0.0,312.889,1.0,342.037,312.889,1.0,0.002,1.0,0.0,0.002,1.0,98.12,98.12,0.0,4.7,4.7,0.0,3.947,4.767,1.0,-9999,0.0,-4.64695833333,1.0,22.8511875,1.0,-9999,-9999,10.3712,1.0,15.0235,0.729167,4.42955,-9999,-9999,0.978515,-9999,-14.4487,1.0,-4.26007,-9999,-9999,1.16891,-9999,2.0,2,26,22,26,22,1.34011,0.729167,0.0726942,0.0726942,1.34011,0.729167,0.0717896,0.0717896,1.33303,0.729167,0.00398056,1.24573,1.34011,1.34011,1.34011,1.34011,1.34011,1.34011,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,1.54784,0.198517,0.807692,0.0949134,0.0949134,0.988316,0.284449,0.636364,0.103816,0.103816,1.54784,0.198517,0.807692,0.0936154,0.0936154,0.988316,0.284449,0.636364,0.102673,0.102673,1.42481,1.54784,1.54784,1.54784,1.54784,1.54784,1.54784,0.807692,0.807692,0.807692,0.807692,0.807692,0.807692,0.807692,0.935278,0.988316,0.988316,0.988316,0.988316,0.988316,0.988316,0.636364,0.636364,0.636364,0.636364,0.636364,0.636364,0.636364,1.66534,1.67883,1.70389,0.00954107,1.64382,1.66534,1.67386,1.6944,1.69971,1.70702,1.85675,0.341576,0.33872,0.37086,0.0114372,0.325237,0.325237,0.338299,0.357389,0.365938,0.366916,0.575649,2.54242,2.52311,2.52462,0.0255797,1.9688,2.52498,2.53084,2.55333,2.60197,2.60197,2.60352,0.501232,0.497227,0.505794,0.0102724,0.286137,0.497992,0.501232,0.513163,0.543445,0.543445,0.544695,-9999,-9999
20081005,1.022,1.0,-0.017,2.399,1.0,2.25,0.556,1.0,1.848,1.57,0.85,2.177,0.212,1.022,1.0,-0.017,2.399,1.0,2.25,0.556,1.0,120.559,26.426,1.0,18.932,26.426,1.0,-9999,-9999,314.803,314.803,0.0,279.938,1.0,318.777,279.938,1.0,0.098,1.0,0.0,0.098,1.0,99.535,99.535,0.0,0.647,0.647,0.0,3.166,3.42,1.0,-9999,0.0,-9.30054166667,1.0,50.2149583333,1.0,-9999,-9999,0.100583,1.0,12.12,1.0,3.57347,-9999,-9999,0.888026,-9999,0.44443,1.0,0.131036,-9999,-9999,1.49751,-9999,1.0,2,26,22,26,22,1.16822,1.0,0.07291,0.0730297,1.16822,1.0,0.0722528,0.0723736,1.16365,1.0,0.00213968,1.11605,1.16221,1.16329,1.16822,1.17057,1.17057,1.17057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.26724,0.112487,1.0,0.0953425,0.0955563,0.958525,0.255474,1.0,0.103936,0.103943,1.26724,0.112487,1.0,0.0945395,0.0947551,0.958525,0.255474,1.0,0.102927,0.102934,1.19977,1.2595,1.25969,1.26724,1.27228,1.27228,1.27228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.928594,0.955054,0.956277,0.95753,0.95753,0.95753,0.958525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44847,1.46376,1.46697,0.0037135,1.44519,1.44847,1.45125,1.46448,1.47798,1.478,1.48105,0.296482,0.295544,0.303313,0.00306859,0.28518,0.28518,0.289038,0.297842,0.307423,0.309833,0.344675,2.28851,2.26271,2.28095,0.0256093,1.73008,2.26271,2.26965,2.29834,2.37336,2.37336,2.37783,0.646451,0.642678,0.650189,0.0110564,0.412276,0.64309,0.646451,0.658546,0.689918,0.689918,0.6913,-9999,-9999
20081006,0.724,0.708333,0.223,1.831,0.884615,1.316,1.363,0.5,0.118,-0.049,0.268,0.316,0.434,0.41,0.708333,0.402,1.661,0.884615,0.42,0.615,0.5,116.851,18.804,0.770833,14.134,10.49,0.770833,-9999,-9999,304.096,304.096,0.0,279.307,0.708333,307.469,286.883,0.708333,0.089,0.708333,0.002,0.022,0.708333,99.571,99.571,0.0,4.835,4.835,0.0,2.813,2.86,0.416667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.63495,0.708333,11.2824,-9999,-9999,-9999,-9999,0.85376,-9999,-4.40344,-9999,-9999,-9999,-9999,1.3326,-9999,-9999,-9999,26,22,26,22,1.16904,0.708333,0.0714688,0.0714886,1.16904,0.708333,0.0700964,0.0701166,1.16414,0.708333,0.00124799,1.13761,1.16412,1.16412,1.16749,1.16749,1.16749,1.16904,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,1.22977,0.101662,0.884615,0.0935858,0.0936323,1.00453,0.280352,0.5,0.101717,0.101721,1.22977,0.101662,0.884615,0.0918815,0.0919289,1.00453,0.280352,0.5,0.0996445,0.0996485,1.18551,1.22334,1.22334,1.22924,1.22924,1.22924,1.22977,0.884615,0.884615,0.884615,0.884615,0.884615,0.884615,0.884615,0.990765,1.00011,1.0018,1.00191,1.00191,1.00191,1.00453,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.41711,1.43267,1.43264,0.00348179,1.38841,1.41711,1.41904,1.43317,1.44592,1.44663,1.44807,0.264287,0.263632,0.268502,0.0027254,0.250797,0.252985,0.254918,0.264287,0.278427,0.279143,0.280574,2.25199,2.22523,2.24591,0.0256404,1.69561,2.22523,2.23205,2.26165,2.34055,2.34055,2.34544,0.387066,0.384152,0.390348,0.00764193,0.226794,0.384669,0.387066,0.395859,0.418281,0.418281,0.419218,-9999,-9999
20081007,-0.273,0.0,-1.456,1.081,0.0,1.248,1.391,0.0,0.698,1.755,2.367,-0.661,0.564,0.698,0.0,1.755,2.367,0.0,-0.661,0.564,0.0,113.188,18.707,0.0,7.493,7.493,0.0,-9999,-9999,310.967,310.967,0.0,272.23,0.0,314.726,314.726,0.0,0.101,0.0,0.0,0.0,0.0,99.223,99.223,0.0,15.171,15.171,0.0,4.188,4.188,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-3.27167,0.0,12.4412,-9999,-9999,-9999,-9999,0.876913,-9999,-2.79002,-9999,-9999,-9999,-9999,1.41137,-9999,-9999,-9999,27,21,27,21,1.07165,0.0,0.0675138,0.0677544,1.07165,0.0,0.0665521,0.0667962,1.07256,0.0,0.00105945,1.06164,1.06732,1.06732,1.07165,1.07873,1.07873,1.08235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2968,0.308284,0.0,0.086696,0.0872629,0.693128,0.353781,0.0,0.0984334,0.0986831,1.2968,0.308284,0.0,0.0856391,0.086213,0.693128,0.353781,0.0,0.0967714,0.0970254,1.27834,1.28032,1.28864,1.28987,1.29801,1.30018,1.30505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693128,0.693128,0.694077,0.694077,0.705395,0.70716,0.731302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43157,1.44698,1.44863,0.00355578,1.41636,1.43157,1.43392,1.44759,1.4607,1.46103,1.46331,0.376121,0.375325,0.376071,0.00417123,0.338153,0.352841,0.354745,0.375934,0.393397,0.395447,0.399394,2.26843,2.24215,2.26166,0.0256116,1.71139,2.24215,2.24902,2.27817,2.35519,2.35519,2.35988,0.335611,0.332815,0.338874,0.00704823,0.188349,0.333375,0.335611,0.343873,0.364796,0.364796,0.365653,-9999,-9999
20081008,-0.273,0.0,-1.456,1.081,0.0,1.248,1.391,0.0,2.868,2.496,1.002,3.346,0.333,2.868,0.0,2.496,1.002,0.0,3.346,0.333,0.0,109.57,18.707,0.0,12.233,12.233,0.0,-9999,-9999,317.781,317.781,0.0,271.921,0.0,321.923,321.923,0.0,0.101,0.0,0.0,0.0,0.0,98.603,98.603,0.0,3.487,3.487,0.0,2.262,2.262,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-3.27167,0.0,14.1402,-9999,-9999,-9999,-9999,0.929714,-9999,-2.79002,-9999,-9999,-9999,-9999,1.39823,-9999,-9999,-9999,27,21,27,21,1.10286,0.0,0.0667492,0.0667969,1.10286,0.0,0.0662376,0.0662856,1.10555,0.0,0.000544174,1.09588,1.10286,1.10659,1.10659,1.10791,1.10791,1.10791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2922,0.313282,0.0,0.0856809,0.0857898,0.767785,0.297697,0.0,0.0973672,0.0973863,1.2922,0.313282,0.0,0.0850075,0.0851173,0.767785,0.297697,0.0,0.0966451,0.0966643,1.28024,1.2922,1.29558,1.29558,1.30085,1.30085,1.30085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767785,0.767785,0.767785,0.767785,0.771642,0.771642,0.771642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54418,1.55878,1.57084,0.00558562,1.53697,1.54418,1.54936,1.56567,1.57583,1.58029,1.63221,0.457654,0.455913,0.465295,0.0056124,0.436277,0.436277,0.441449,0.457758,0.469246,0.473702,0.536336,2.40226,2.37918,2.39024,0.0256257,1.83591,2.37943,2.38647,2.41257,2.47636,2.47636,2.47957,0.478202,0.474591,0.482107,0.00951098,0.278268,0.475235,0.478202,0.489081,0.516749,0.516749,0.517904,-9999,-9999
20081009,1.319,0.0,0.79,1.763,0.0,1.999,2.104,0.0,0.549,0.211,1.122,0.985,0.218,0.549,0.0,0.211,1.122,0.0,0.985,0.218,0.0,106.0,13.471,0.0,3.184,3.184,0.0,-9999,-9999,317.411,317.411,0.0,284.286,0.0,321.532,321.532,0.0,0.071,0.0,0.0,0.0,0.0,98.592,98.592,0.0,4.477,4.477,0.0,2.284,2.284,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,0.344384,0.0,11.2933,-9999,-9999,-9999,-9999,0.866292,-9999,-9.2022,-9999,-9999,-9999,-9999,1.2034,-9999,-9999,-9999,27,21,27,21,1.07051,0.0,0.0667276,0.0668162,1.07051,0.0,0.0661771,0.0662664,1.07327,0.0,0.000899433,1.05734,1.07051,1.07116,1.07464,1.07739,1.07739,1.07825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32384,0.379579,0.0,0.0855491,0.0855984,0.65586,0.360554,0.0,0.0974868,0.0978697,1.32384,0.379579,0.0,0.0848479,0.0848976,0.65586,0.360554,0.0,0.0966759,0.097062,1.30128,1.31913,1.32217,1.32233,1.32494,1.32494,1.32761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65586,0.65586,0.65586,0.65586,0.673158,0.673158,0.673158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42449,1.44001,1.44056,0.00350292,1.40002,1.42449,1.42659,1.44055,1.45346,1.45403,1.45579,0.370207,0.369496,0.367284,0.00290234,0.348167,0.35333,0.355428,0.369496,0.37607,0.377911,0.382119,2.261,2.23444,2.25459,0.0256478,1.70384,2.23444,2.24129,2.27071,2.3488,2.3488,2.3536,0.232047,0.229203,0.236502,0.00605249,0.109916,0.229964,0.232047,0.239968,0.259866,0.259866,0.260626,-9999,-9999
20081010,2.467,0.0,1.739,0.805,0.0,3.403,0.617,0.0,-3.896,-4.487,1.927,-3.137,0.425,-3.896,0.0,-4.487,1.927,0.0,-3.137,0.425,0.0,102.479,17.707,0.0,36.326,36.326,0.0,-9999,-9999,239.337,239.337,0.0,261.595,0.0,239.072,239.072,0.0,0.052,0.0,0.048,0.048,0.0,99.285,99.285,0.0,0.078,0.078,0.0,1.782,1.782,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,3.46759,0.0,12.4412,-9999,-9999,-9999,-9999,0.879101,-9999,-7.04493,-9999,-9999,-9999,-9999,1.19878,-9999,-9999,-9999,27,21,27,21,1.07165,0.0,0.0668787,0.0671216,1.07165,0.0,0.0663491,0.066594,1.07256,0.0,0.00105945,1.06164,1.06732,1.06732,1.07165,1.07873,1.07873,1.08235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2968,0.308284,0.0,0.0859263,0.0864983,0.693128,0.353781,0.0,0.0974407,0.097693,1.2968,0.308284,0.0,0.0852505,0.085827,0.693128,0.353781,0.0,0.0966624,0.0969167,1.27834,1.28032,1.28864,1.28987,1.29801,1.30018,1.30505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693128,0.693128,0.694077,0.694077,0.705395,0.70716,0.731302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19034,1.20711,1.18926,0.00670688,1.04963,1.16509,1.18718,1.2063,1.21416,1.21418,1.21677,0.134397,0.135457,0.1167,0.00735012,-0.0335732,0.082737,0.105146,0.134646,0.146847,0.146863,0.154308,1.9751,1.94255,1.97926,0.0255324,1.44282,1.93996,1.94851,1.98358,2.0872,2.0872,2.09493,0.655275,0.652316,0.657734,0.00983706,0.445086,0.652377,0.655275,0.665485,0.692486,0.692486,0.693743,-9999,-9999
20081011,0.388,0.0,-0.575,1.588,0.0,1.736,0.899,0.0,-5.267,-5.556,1.427,-4.862,1.936,-5.267,0.0,-5.556,1.427,0.0,-4.862,1.936,0.0,99.0067,23.15,0.0,38.315,38.315,0.0,-9999,-9999,228.762,228.762,0.0,275.875,0.0,227.903,227.903,0.0,0.1,0.0,0.07,0.07,0.0,99.43,99.43,0.0,0.0,0.0,0.0,1.586,1.586,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-1.53575,0.0,14.1402,-9999,-9999,-9999,-9999,0.999888,-9999,-0.869614,-9999,-9999,-9999,-9999,1.42287,-9999,-9999,-9999,28,20,28,20,1.10286,0.0,0.0659909,0.0660391,1.10286,0.0,0.0659719,0.0660201,1.10555,0.0,0.000544174,1.09588,1.10286,1.10659,1.10659,1.10791,1.10791,1.10791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28427,0.310282,0.0,0.0830778,0.0831822,0.752677,0.297056,0.0,0.0988196,0.0988403,1.28427,0.310282,0.0,0.0830405,0.083145,0.752677,0.297056,0.0,0.0988131,0.0988339,1.27273,1.28427,1.28753,1.28753,1.2926,1.2926,1.2926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752677,0.752677,0.752677,0.752677,0.756727,0.756727,0.756727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11745,1.13446,1.11196,0.00804102,0.943033,1.08443,1.11287,1.13328,1.13969,1.13971,1.14504,0.0300492,0.0315933,0.00640819,0.00774322,-0.152846,-0.0234725,0.00496123,0.0292214,0.0331012,0.0331243,0.0376296,1.88338,1.84923,1.89071,0.0254403,1.36084,1.84532,1.85489,1.89147,2.00231,2.00231,2.01089,0.660256,0.657346,0.66267,0.00978031,0.451243,0.657378,0.660256,0.670375,0.697201,0.697201,0.698457,-9999,-9999
20081012,1.319,0.0,0.884,1.799,0.0,1.928,2.133,0.0,-3.783,-4.768,0.675,-2.404,1.117,-3.783,0.0,-4.768,0.675,0.0,-2.404,1.117,0.0,95.5847,13.471,0.0,30.767,30.767,0.0,-9999,-9999,244.229,244.229,0.0,283.938,0.0,244.239,244.239,0.0,0.071,0.0,0.11,0.11,0.0,98.326,98.326,0.0,0.0,0.0,0.0,2.325,2.325,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,0.344384,0.0,11.2933,-9999,-9999,-9999,-9999,0.958829,-9999,-9.2022,-9999,-9999,-9999,-9999,1.17698,-9999,-9999,-9999,28,20,28,20,1.07051,0.0,0.064578,0.0646695,1.07051,0.0,0.0641021,0.0641942,1.07327,0.0,0.000899433,1.05734,1.07051,1.07116,1.07464,1.07739,1.07739,1.07825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31255,0.377236,0.0,0.081285,0.0813333,0.638255,0.360541,0.0,0.0967268,0.0971522,1.31255,0.377236,0.0,0.0805751,0.0806238,0.638255,0.360541,0.0,0.0961963,0.0966241,1.2908,1.30802,1.31094,1.3111,1.31362,1.31362,1.3162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638255,0.638255,0.638255,0.638255,0.656418,0.656418,0.656418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19635,1.21311,1.1956,0.00661374,1.05809,1.17169,1.19331,1.21233,1.22031,1.22032,1.22271,0.141576,0.142599,0.122331,0.00600678,-0.0042492,0.0930565,0.122147,0.140352,0.142934,0.143694,0.14469,1.98279,1.95036,1.98669,0.0255457,1.44962,1.94787,1.95634,1.9913,2.09436,2.09436,2.10202,0.627211,0.624175,0.629751,0.0097821,0.418328,0.624317,0.627211,0.637457,0.66437,0.66437,0.665605,-9999,-9999
20081013,2.467,0.0,1.799,0.851,0.0,3.402,0.633,0.0,-4.407,-5.001,0.859,-3.575,1.493,-4.407,0.0,-5.001,0.859,0.0,-3.575,1.493,0.0,92.2142,17.707,0.0,36.143,36.143,0.0,-9999,-9999,235.219,235.219,0.0,291.243,0.0,234.722,234.722,0.0,0.052,0.0,0.069,0.069,0.0,97.676,97.676,0.0,0.0,0.0,0.0,1.021,1.021,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.46759,0.0,12.4412,-9999,-9999,-9999,-9999,0.952953,-9999,-7.04493,-9999,-9999,-9999,-9999,1.16022,-9999,-9999,-9999,28,20,28,20,1.07165,0.0,0.0624027,0.062663,1.07165,0.0,0.0617475,0.0620105,1.07256,0.0,0.00105945,1.06164,1.06732,1.06732,1.07165,1.07873,1.07873,1.08235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28436,0.309606,0.0,0.0787212,0.0793015,0.680367,0.357978,0.0,0.0931809,0.0934717,1.28436,0.309606,0.0,0.0781489,0.0787334,0.680367,0.357978,0.0,0.0917799,0.092075,1.26568,1.26847,1.27648,1.27768,1.28552,1.28762,1.29144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.680367,0.680367,0.681363,0.681363,0.69447,0.695101,0.721673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16323,1.18012,1.16035,0.00725755,1.00836,1.13485,1.15951,1.17916,1.18646,1.18648,1.19016,0.107214,0.108467,0.0877926,0.00788199,-0.0748435,0.0525011,0.077472,0.107509,0.119148,0.119167,0.127694,1.9415,1.90831,1.94687,0.0255156,1.41247,1.90521,1.91416,1.94983,2.05628,2.05628,2.06434,0.641774,0.638901,0.644128,0.00959756,0.436607,0.63895,0.641774,0.651712,0.678003,0.678003,0.679229,-9999,-9999
